trade_dt,turnover
20190723,0.9476422798028454
20190724,0.7175126340805691
20190725,0.5534664868922503
20190726,0.5699533831374086
20190729,0.32868068529339467
20190730,0.4005662449427643
20190731,0.37176448625185443
20190801,0.5608469107503851
20190802,0.402784308344584
20190805,0.3912345479206979
20190806,0.428654244230395
20190807,0.4118133616266014
20190808,0.5612634674164132
20190809,0.39025529094845035
20190812,0.3665930991609493
20190813,0.9849652552111595
20190814,0.5925593704526289
20190815,1.1425298786071767
20190816,0.49475870140503
20190819,0.3981181268872895
20190820,0.5418072671039719
20190821,0.38939508126707345
20190822,0.3626396647394074
20190823,0.29092420102520344
20190826,0.3452973685221369
20190827,0.39349033271511513
20190828,0.455797264435172
20190829,0.6332733151115765
20190830,0.7415756197938761
20190902,0.45846293675873223
20190903,0.3846225105848985
20190904,0.42739835856529745
20190905,0.5347573870786856
20190906,0.41564027303040724
20190909,0.27904124125987434
20190910,0.39255475477338914
20190911,0.35507608384009404
20190912,0.4698602548820422
20190916,0.3608550538685966
20190917,0.4568205347697454
20190918,0.49910416903490507
20190919,0.6619556695577963
20190920,0.5904284347149841
20190923,0.4392114756178114
20190924,0.6899202429015496
20190925,0.4013879693100517
20190926,0.46522563899514635
20190927,0.8219151751773254
20190930,0.620932695464958
20191008,1.1208090590033395
20191009,0.6937863150290985
20191010,0.4531578037894681
20191011,0.7504623930165083
20191014,0.4348782338970011
20191015,0.3926862608083037
20191016,0.5047702099049253
20191017,0.46786236940802634
20191018,0.7209367108299898
20191021,0.5143114433665489
20191022,0.4125670834643931
20191023,0.465682965367379
20191024,0.5137880453455035
20191025,0.3941219333888396
20191028,0.5374209834606792
20191029,0.9474943408620836
20191030,0.7307841342776592
20191031,0.5611789410713725
20191101,0.5740046930230249
20191104,0.517384418173614
20191105,0.7376683102606426
20191106,0.356375963652173
20191107,0.40842782208763306
20191108,0.35337006514404723
20191111,0.33114727978113373
20191112,0.4741527498749438
20191113,0.4184447981348504
20191114,0.40763175299833243
20191115,0.38773835152773295
20191118,0.48322215804991375
20191119,0.39028429568590456
20191120,0.5819166399498713
20191121,0.3886764900753872
20191122,0.3672318571590155
20191125,0.875080870470445
20191126,0.8095676556822138
20191127,0.6135411894517745
20191128,0.5945696959704252
20191129,0.7435206001764386
20191202,0.6796246920533586
20191203,0.9620356689681598
20191204,0.44217270610736154
20191205,0.45521711121165254
20191206,0.5246429530566579
20191209,0.29705573152519926
20191210,0.3339460317076826
20191211,0.3286452854147387
20191212,0.28350851853194087
20191213,0.33481788910964533
20191216,0.48071545275681155
20191217,0.42380034045968434
20191218,0.35002183711419976
20191219,0.30577981380428826
20191220,0.4159026562957109
20191223,0.836314780357447
20191224,0.6379023368013796
20191225,0.7541332378019037
20191226,0.3670263028210488
20191227,0.7905338965406924
20191230,0.5407423783334543
20191231,0.43166874479914624
20200102,0.7392573460762404
20200103,0.7590190243984047
20200106,1.3401121372049718
20200107,0.8490769324212827
20200108,0.575220955103733
20200109,1.0062992511173585
20200110,0.7856538346599581
20200113,0.5252556051648011
20200114,0.6400204982260251
20200115,0.9231241841696832
20200116,0.45088012882556905
20200117,0.639647617817366
20200120,0.42000142317413275
20200121,0.6187707529134113
20200122,0.6822784502758062
20200123,0.4711409911472896
20200203,1.280172008119579
20200204,1.3324814376937937
20200205,1.146959475188416
20200206,0.2966570840036249
20200207,0.41143199636953093
20200210,0.29526608427456585
20200211,0.407531543514818
20200212,0.40220789184708894
20200213,0.27563499929554036
20200214,0.31627217797419943
20200217,0.3061892275104141
20200218,0.5088745504136007
20200219,0.4653930565161335
20200220,0.4929243551736373
20200221,0.6187099126490377
20200224,0.3967406138021444
20200225,0.33453703346384767
20200226,0.38853134718172455
20200227,0.8534438266882327
20200228,0.4449494955239195
20200302,0.5887028184949272
20200303,0.3487520307527766
20200304,0.42174771791739
20200305,0.6496745897818709
20200306,0.5877962332575517
20200309,0.6028738150177486
20200310,0.7426433959411385
20200311,0.4587513198376408
20200312,0.5071322823366966
20200313,0.6902178949771592
20200316,0.5707683959411354
20200317,0.7009486377804414
20200318,0.4056993809914685
20200319,0.36951525682217945
20200320,0.37875497295299354
20200323,0.42609404881384155
20200324,0.7948711433701258
20200325,0.7221601108818395
20200326,0.4049180776888835
20200327,0.4227294914734257
20200330,0.4021634298247618
20200331,0.4780586983606532
20200401,0.4835219036005931
20200402,0.4186643715757899
20200403,0.6342337255141445
20200407,0.4104442943213573
20200408,0.9792314300091897
20200409,0.555397858083518
20200410,0.5935499372540651
20200413,0.5183238836398123
20200414,0.6665060579900985
20200415,0.7192567038058892
20200416,0.4992123351699847
20200417,0.40663216922541073
20200420,0.737474242691247
20200421,0.49204982918598034
20200422,0.5391298358974159
20200423,0.45686150701531464
20200424,0.476665997555514
20200427,0.5729635695186046
20200428,0.7584174437162728
20200429,0.6631229950066609
20200430,0.5790811152581429
20200506,0.6906325579522797
20200507,0.49771624342699833
20200508,0.4545647122411479
20200511,0.4387576652697412
20200512,0.4112517267695957
20200513,0.4759370572337064
20200514,0.5377813885829602
20200515,0.38638672703352434
20200518,0.47797236848103075
20200519,0.48910969504344554
20200520,0.48293525203223
20200521,0.4444975333434351
20200522,0.47208849679889836
20200525,0.4311261974151869
20200526,0.7755674340977657
20200527,0.7135656806283657
20200528,0.7251270025203986
20200529,0.5516532381823571
20200601,0.6016006935510041
20200602,0.6515087435849787
20200603,0.4293668842374509
20200604,0.4657581198118703
20200605,0.5400332137608927
20200608,0.3817527894871093
20200609,0.7790336849179293
20200610,0.3627180134462754
20200611,0.402248925802445
20200612,0.38678788293492133
20200615,0.3304015410423984
20200616,0.35019755286184306
20200617,0.328205065329201
20200618,0.3200666905899717
20200619,0.3502059458078769
20200622,0.3591904663850002
20200623,0.33414157328899313
20200624,0.6914214926297336
20200629,0.3277532584046583
20200630,0.43934143658639163
20200701,0.457848758597654
20200702,0.4471533152835311
20200703,0.46660326777636935
20200706,0.7891329389642645
20200707,0.42648533984397
20200708,0.6555106212143625
20200709,0.4898123384531775
20200710,0.4535198742429916
20200713,0.4359079393234148
20200714,0.4617149710322826
20200715,0.5143037754237832
20200716,0.5729606925659763
20200717,0.8466841757202364
20200720,0.45131611520975273
20200721,0.4604351755785592
20200722,0.46014367570102155
20200723,0.3601710289984555
20200724,0.5214843968909019
20200727,0.9505343299672332
20200728,0.5163705578030816
20200729,0.4910230503663223
20200730,0.47628484183947195
20200731,0.5210017618453839
20200803,0.4036397590846067
20200804,0.3802767656508937
20200805,0.36026030406157306
20200806,0.37671533486257613
20200807,0.33654873799018675
20200810,0.4023323206740564
20200811,0.43140083767781584
20200812,0.8035626731080119
20200813,0.430964372142838
20200814,0.5966413546848234
20200817,0.5907211165214353
20200818,0.46273825656254114
20200819,0.3212497836486709
20200820,0.5548866832249778
20200821,0.47398105861852724
20200824,0.35838216090237807
20200825,0.45526939640756
20200826,0.5531351752749829
20200827,0.42876332392944655
20200828,0.5576018540106219
20200831,0.43775712122513194
20200901,0.570076678315581
20200902,0.34401147359783546
20200903,0.4416895198459053
20200904,0.35298861434220635
20200907,0.42731175104786145
20200908,0.22241947546655277
20200909,0.27476510014493905
20200910,0.6037340926958132
20200911,0.5547184278551233
20200914,0.5159680170074681
20200915,0.3242138197913106
20200916,0.26912673276184085
20200917,0.46303149755649886
20200918,0.31810612464170385
20200921,0.47503612423836855
20200922,0.6175509077535376
20200923,0.3123458493060601
20200924,0.3098601084507193
20200925,0.4801227388649686
20200928,0.4998599835663796
20200929,0.45132613793040055
20200930,0.5052350787667644
20201009,0.37058098840300974
20201012,0.7204685189850547
20201013,1.0150740851849491
20201014,0.680375302926364
20201015,0.39085601643774875
20201016,0.5499527406562607
20201019,0.4497110857272483
20201020,0.6444734237541001
20201021,0.4510307218196705
20201022,0.5538535370667611
20201023,0.7178647584241916
20201026,0.6111558791622831
20201027,0.31269306525849017
20201028,0.3224018000867821
20201029,0.3962245572960562
20201030,0.45917714474598914
20201102,0.38961374482106664
20201103,0.41527883899318907
20201104,0.6594106679921452
20201105,0.6892322284902914
20201106,0.710107601283183
20201109,0.39325393409815873
20201110,0.5395011263783035
20201111,0.7232004081449397
20201112,0.37982564966136056
20201113,0.32195624540967926
20201116,0.32858408819867496
20201117,0.308229833714306
20201118,0.5039676116474086
20201119,0.30885407089164635
20201120,0.3770062761567077
20201123,0.2304531091953247
20201124,0.30398719299972
20201125,0.4443456609575627
20201126,0.6582033122914677
20201127,0.47395165207591655
20201130,0.32257828421342477
20201201,0.6599957669147621
20201202,0.28275686793673677
20201203,0.29102241770289755
20201204,0.3186825394585498
20201207,0.35640720817977684
20201208,0.42857872653187795
20201209,0.33471856181543497
20201210,0.6567924769552623
20201211,0.33777458755904094
20201214,0.3872236119513859
20201215,0.29594587264862693
20201216,0.43836107495790794
20201217,0.3121225678821354
20201218,0.5523931001801126
20201221,0.47792132106176227
20201222,0.4571608572990443
20201223,0.4596099135153374
20201224,0.45702093434346985
20201225,0.3630045374760063
20201228,0.259781738765589
20201229,0.3104069373210277
20201230,0.4448875810517195
20201231,0.7091882193581168
20210104,0.45890354131955924
20210105,0.31521483137695505
20210106,0.2937095663256398
20210107,0.3009218895524618
20210108,0.27208411799785165
20210111,0.45349617279965077
20210112,0.6467798434964274
20210113,0.2436176148767486
20210114,0.26141868310248795
20210115,0.28691547996230926
20210118,0.41009428142539095
20210119,0.3283574535999984
20210120,0.36569277115111215
20210121,0.3726509596312349
20210122,0.6328839969624447
20210125,0.2897502285170557
20210126,0.32691537465561193
20210127,0.4075154409484486
20210128,0.3865094036001021
20210129,0.6378506225799184
20210201,0.7120213573724375
20210202,0.5169335799872886
20210203,0.45667101430520596
20210204,0.4058024654288424
20210205,0.48777519574469635
20210208,0.3292507673287065
20210209,0.47078353413609136
20210210,0.3303760366654666
20210218,0.33490202750414483
20210219,0.5488139062212732
20210222,0.70538511230917
20210223,0.8122588724235033
20210224,0.6084088217649453
20210225,0.42795961050174103
20210226,0.515422547681721
20210301,0.420594808395694
20210302,0.4614167820346033
20210303,0.5542328340274354
20210304,0.336604618051469
20210305,0.5767539226538099
20210308,0.43108838578834
20210309,0.6371959295340481
20210310,0.42976645963287397
20210311,0.6220383369091731
20210312,0.5512770128618422
20210315,0.320369850474763
20210316,0.3980562598787247
20210317,0.29476292853904723
20210318,0.5102039016204809
20210319,0.549148642351952
20210322,0.471426060364753
20210323,0.779213309627512
20210324,0.8223210187785064
20210325,0.5786718216075696
20210326,0.7646882859705886
20210329,0.6235798706862518
20210330,0.5608442579277352
20210331,0.45771384720442243
20210401,0.5507475802823468
20210402,0.595906472158736
20210406,0.7667503958375832
20210407,0.32589600888072023
20210408,0.31220695700403495
20210409,0.329535137312622
20210412,0.38082400272153777
20210413,0.49779680823343614
20210414,0.5770776503308519
20210415,0.8156864636588849
20210416,0.5355083275874705
20210419,0.7507404385526553
20210420,0.3330502718714752
20210421,0.4164467923104115
20210422,0.3287542515209051
20210423,0.30306533789178797
20210426,0.4004696274757758
20210427,0.45564268594814944
20210428,0.3045397734760125
20210429,0.3043376635343165
20210430,0.31684147933146656
20210506,0.3388675378746662
20210507,0.35091435266030313
20210510,0.322344594659359
20210511,0.40574290374902927
20210512,0.3351410390974902
20210513,0.3410282790563183
20210514,0.4451496230260045
20210517,0.6083831162375759
20210518,0.3988713259963818
20210519,0.4604901488290679
20210520,0.3472140362812507
20210521,0.6013206977684508
20210524,0.3414627346251964
20210525,0.4586131206424009
20210526,0.3654005633989188
20210527,0.39305750587950833
20210528,0.280673535819081
20210531,0.2917910824685508
20210601,0.264502267619936
20210602,0.24118647219095699
20210603,0.41142543809962706
20210604,0.33969209016628127
20210607,0.21945833209185275
20210608,0.2556513443510785
20210609,0.39537742773264883
20210610,0.2783514059962161
20210611,0.410028533811055
20210615,0.26746573083389585
20210616,0.26558104655110615
20210617,0.5474359774307082
20210618,0.5368312769832767
20210621,0.2340002051015127
20210622,0.24808287129936962
20210623,0.19284617403015805
20210624,0.27434880754983865
20210625,0.4276675094969716
20210628,0.27614282157747505
20210629,0.309505595596798
20210630,0.2534030966372847
20210701,0.21362458461014738
20210702,0.3379263922457695
20210705,0.3677951822630382
20210706,0.22707774460579666
20210707,0.23266221867375114
20210708,0.21350970002403302
20210709,0.31567609467718555
20210712,0.25430348802966196
20210713,0.37861841435796184
20210714,0.21609765739436745
20210715,0.23201718818160968
20210716,0.2501259878747692
20210719,0.2419925632854219
20210720,0.29946020559674086
20210721,0.2220279510436744
20210722,0.3402557038141865
20210723,0.2857297781020019
20210726,0.26506159505483934
20210727,0.2689971856865691
20210728,0.6529234275118803
20210729,0.3338103641336926
20210730,0.25476569291457385
20210802,0.21410752551432705
20210803,0.49868867085365365
20210804,0.6592160355439034
20210805,0.2799204000534677
20210806,0.29678255097867573
20210809,0.34158293272731965
20210810,0.3941166281615179
20210811,0.35784670751222547
20210812,0.25679190138949876
20210813,0.2249094167136414
20210816,0.24418856625567825
20210817,0.29569844674035967
20210818,0.29673574854272816
20210819,0.2922007262277875
20210820,0.22701161374576811
20210823,0.3808351993170572
20210824,0.4538458562296974
20210825,0.2390470127439183
20210826,0.3525821448234898
20210827,0.27210588786805207
20210830,0.26791737333674703
20210831,0.30727412748469407
20210901,0.2942630272069428
20210902,0.3222405692741054
20210903,0.49453525623531613
20210906,0.4237858231372406
20210907,0.566500114786593
20210908,0.4236057852133672
20210909,0.48022710882801267
20210910,0.6412737682482024
20210913,0.3778273660182794
20210914,0.34549201894985865
20210915,0.309007233969323
20210916,0.38144232580013016
20210917,0.4323600888279827
20210922,0.4102897564235867
20210923,0.2902628920995426
20210924,0.40694699119763245
20210927,0.5908036195483182
20210928,0.7506133023662456
20210929,0.3558943573490679
20210930,0.38678560436979476
20211008,0.3748140063196205
20211011,0.6085145784472272
20211012,0.5832690275379602
20211013,0.6769667486897246
20211014,0.46175777107217814
20211015,0.3915652045549004
20211018,0.32410473974960585
20211019,0.32259873035879805
20211020,0.3851677654212701
20211021,0.3117560989305094
20211022,0.27314856771489193
20211025,0.5735260302064965
20211026,0.5126550143374309
20211027,0.3651772813884526
20211028,0.44517367040603056
20211029,0.5837683539128383
20211101,0.43909944593296135
20211102,0.358080152544262
20211103,0.4326415560530325
20211104,0.35234434783987073
20211105,0.2702284770010595
20211108,0.3565718114391985
20211109,0.3865250657784593
20211110,0.2826074262216908
20211111,0.34558562238348434
20211112,0.25981866602829595
20211115,0.2896004722855651
20211116,0.3627023193706856
20211117,0.24153097114962824
20211118,0.24401445258048093
20211119,0.27524275016442507
20211122,0.2588021509458498
20211123,0.25062533153026584
20211124,0.18292583045973795
20211125,0.22746300521411525
20211126,0.3437173931337779
20211129,0.24138960128518008
20211130,0.23195332343413397
20211201,0.23183285118721242
20211202,0.2742889501662003
20211203,0.3358159193321391
20211206,0.3217763958788673
20211207,0.2938654413540291
20211208,0.26439719522939475
20211209,0.2522233535602711
20211210,0.31259598832445146
20211213,0.22418353642311298
20211214,0.3012050133108423
20211215,0.2770807417761412
20211216,0.30583367273243883
20211217,0.19989830746240833
20211220,0.2276542531417919
20211221,0.3690492494654835
20211222,0.30506884938312157
20211223,0.24794208970478027
20211224,0.3304947659125865
20211227,0.45259300504055544
20211228,0.31996518401970553
20211229,0.26443124966727655
20211230,0.3975602852002298
20211231,0.2758922400127019
20220104,0.29302286099771313
20220105,0.21326139640129366
20220106,0.3420582447928734
20220107,0.25236276065257607
20220110,0.32695552002677525
20220111,0.28032653704177185
20220112,0.3218170845879986
20220113,0.3344252114650803
20220114,0.3175331865813227
20220117,0.28190434115678853
20220118,0.2976659451859587
20220119,0.34792307613394857
20220120,0.2792535482369533
20220121,0.3100176375699993
20220124,0.38509328799596915
20220125,0.39331733109425865
20220126,0.39697961241380264
20220127,0.31178702722121754
20220128,0.399725929851298
20220207,0.2713665381474554
20220208,0.3414649485301065
20220209,0.30610711525901424
20220210,0.21888438837331653
20220211,0.3801367361367333
20220214,0.3293556894378978
20220215,0.27291819756336794
20220216,0.2354742160283917
20220217,0.3483048825870792
20220218,0.30418406450542174
20220221,0.2861990688399987
20220222,0.30119357819246795
20220223,0.26522532592311693
20220224,0.2736872901425753
20220225,0.4389033236908186
20220228,0.5903710257967681
20220301,0.3110570280011423
20220302,0.2586309123516456
20220303,0.38193174877021335
20220304,0.21774135039843048
20220307,0.2906126899850939
20220308,0.4043990771256815
20220309,0.3489122849931852
20220310,0.2996427809686153
20220311,0.2969800348009908
20220314,0.24148909087971832
20220315,0.33875087819034705
20220316,0.33187628057371527
20220317,0.2664849656203279
20220318,0.23873860628049015
20220321,0.25915497232846463
20220322,0.25233771864182314
20220323,0.26680985114343464
20220324,0.21489981789890159
20220325,0.28256247301983034
20220328,0.24618332757740077
20220329,0.2573782808305715
20220330,0.24871569977867836
20220331,0.26560255453681314
20220401,0.27971620182541235
20220406,0.3113733332932485
20220407,0.371708803830761
20220408,0.6072675868778878
20220411,0.5321711795742381
20220412,0.2999608270519082
20220413,0.4993163576064407
20220414,0.35373759367296864
20220415,0.33430596287031467
20220418,0.7519036833355844
20220419,0.8661348193357805
20220420,0.37996769119291507
20220421,0.6037026142245056
20220422,0.3641039997704512
20220425,0.6022150536920898
20220426,0.43772853001033785
20220427,0.44819364170326426
20220428,0.5144739965962347
20220429,0.622049092518116
20220505,0.6311184846120419
20220506,0.4081235285976162
20220509,0.3946586278805975
20220510,0.38127413416904155
20220511,0.3921097664908689
20220512,0.3283463655013556
20220513,0.27213297885218557
20220516,0.1786330283311902
20220517,0.2013317685653439
20220518,0.271478756558488
20220519,0.2876375600209613
20220520,0.2735491249528169
20220523,0.21704534100791809
20220524,0.30800055029900963
20220525,0.23801964820428076
20220526,0.2664200556283886
20220527,0.4045557958070092
20220530,0.28777743193090566
20220531,0.24606087778078817
20220601,0.2758282250484348
20220602,0.3050223081224444
20220606,0.4082596555006962
20220607,0.297663353736721
20220608,0.5582507043277856
20220609,0.48797421034811167
20220610,0.19745914401941414
20220613,0.3791058062900309
20220614,0.2698173775013921
20220615,0.338367315117045
20220616,0.24679830295838237
20220617,0.5004508653872166
20220620,0.35103771575104287
20220621,0.47408428484922555
20220622,0.3970795494829862
20220623,0.3338845526466851
20220624,0.3394101883634624
20220627,0.37971264133347593
20220628,0.2661666907561034
20220629,0.3745584831834972
20220630,0.27901619361073476
20220701,0.6961526088043132
20220704,0.3541284918951435
20220705,0.29280527148529795
20220706,0.23784216781723208
20220707,0.32698875709327724
20220708,0.27740650742047335
20220711,0.44933628829745964
20220712,0.32164519251779305
20220713,0.37107441590419643
20220714,0.33372395848555975
20220715,0.39136732451843065
20220718,0.48886912689321627
20220719,0.6143069778735587
20220720,0.3116013992736774
20220721,0.24030354258692924
20220722,0.3029881951815829
20220725,0.5108259739038551
20220726,0.3407110152407137
20220727,0.33557168103462215
20220728,0.47787923841076435
20220729,0.4908127018968172
20220801,0.29588077149889513
20220802,0.2983221820700847
20220803,0.6384933581449964
20220804,0.35973384131141506
20220805,0.32089326408128666
20220808,0.34273993563728833
20220809,0.28977813012914294
20220810,0.3543700637652769
20220811,0.2810104907854859
20220812,0.3636306458666018
20220815,0.3163254939813
20220816,0.2873472779340158
20220817,0.24138596447839872
20220818,0.3563988381921224
20220819,0.31163252364419275
20220822,0.39075398944231754
20220823,0.28695408664808303
20220824,0.2820432010241068
20220825,0.3274973548419575
20220826,0.44058101058206484
20220829,0.3738118613773702
20220830,0.3337225381147964
20220831,0.49119476575838794
20220901,0.6301635961447398
20220902,0.35217562377344497
20220905,0.32464202539481185
20220906,0.3995758610919392
20220907,0.3313074851996762
20220908,0.4303072942564708
20220909,0.3917281944397482
20220913,0.40308801862022686
20220914,0.36822739679237293
20220915,0.2981175757184761
20220916,0.3116334086631186
20220919,0.39538202907476333
20220920,0.3423271990506351
20220921,0.5480251547292925
20220922,0.5840424847897479
20220923,0.48892666585769906
20220926,0.5271730885674791
20220927,0.8110067580657527
20220928,0.470587057806247
20220929,0.519074245145581
20220930,0.4299769421961005
20221010,0.39721897815749735
20221011,0.5501308364426236
20221012,0.3824166676838825
20221013,0.4783435181958733
20221014,0.5982927888610904
20221017,0.46196894487287593
20221018,0.2765884360969295
20221019,0.2934652976916139
20221020,0.32822852002138925
20221021,0.34054555776756823
20221024,0.30165044937735813
20221025,0.28141061355571256
20221026,0.3014428840549891
20221027,0.3172629896605098
20221028,0.4954949281946991
20221031,0.45180610316548175
20221101,0.3159706428178442
20221102,0.38249232818518575
20221103,0.5036609026143287
20221104,0.29727135448857533
20221107,0.37159883361209056
20221108,0.21193886221949215
20221109,0.3756236368358171
20221110,0.5415213390099296
20221111,0.25985455039068356
20221114,0.28947394529124504
20221115,0.3211401546804675
20221116,0.2777188208304701
20221117,0.3323382457197751
20221118,0.3290939697654799
20221121,0.34330772346494476
20221122,0.2647271645712276
20221123,0.2996725980553308
20221124,0.41198121633591284
20221125,0.2504930718966623
20221128,0.28801862511212917
20221129,0.5136863575555409
20221130,0.22731124191436378
20221201,0.2803401595470004
20221202,0.5192913581764782
20221205,0.6409952121318477
20221206,0.556347703544264
20221207,0.46465885561387815
20221208,0.29710784542083285
20221209,0.25170083026605417
20221212,0.3347088525791698
20221213,0.2634265064223341
20221214,0.28267376847339887
20221215,0.26783429509886575
20221216,0.3355470518458151
20221219,0.295395812286529
20221220,0.3200303711848792
20221221,0.32360156641169857
20221222,0.5382914475099585
20221223,0.48156775968603355
20221226,0.29734046386255825
20221227,0.33401504114084746
20221228,0.42530894690611076
20221229,0.3571407490636453
20221230,0.3089735472840283
20230103,0.7056089416400351
20230104,0.49096947352394876
20230105,0.27378592232125615
20230106,0.34915376145040783
20230109,0.36859607160358626
20230110,0.2858952768641262
20230111,0.24151144288491255
20230112,0.49957495186942225
20230113,0.2927260871107995
20230116,0.3284799015065161
20230117,0.33301473626835754
20230118,0.43218989364129917
20230119,0.33419644658338243
20230120,0.3349373396370917
20230130,0.33442686819297246
20230131,0.3063928580890944
20230201,0.318740546201614
20230202,0.2954008661537487
20230203,0.4377612452946242
20230206,0.24879959967979118
20230207,0.29397531323945225
20230208,0.2748809861833396
20230209,0.2837346573581575
20230210,0.2812924744044974
20230213,0.28025222355131885
20230214,0.2579926414734093
20230215,0.3391314290136822
20230216,0.2714596173146937
20230217,0.3574621535959816
20230220,0.6373238092908059
20230221,0.3500683969977376
20230222,0.29345491553478165
20230223,0.2987562721159538
20230224,0.3024694321625638
20230227,0.3047369554643597
20230228,0.2903847529541031
20230301,0.3051011663593677
20230302,0.4095013540574767
20230303,0.2995957944292428
20230306,0.327219861921793
20230307,0.45729076535191393
20230308,0.3801868774411004
20230309,0.4219444085040662
20230310,0.37560754790653966
20230313,0.3309004558270411
20230314,0.26367120270066513
20230315,0.3247647248443696
20230316,0.3126189758565171
20230317,0.3512828711284641
20230320,0.37235065288378294
20230321,0.3331936541247107
20230322,0.2956563274101945
20230323,0.2995099797937058
20230324,0.3731393952528812
20230327,0.306137754321958
20230328,0.2766657436962036
20230329,0.355904366505894
20230330,0.3520858034579132
20230331,0.3344445002869649
20230403,0.43550801363029773
20230404,0.2215509712082699
20230406,0.23765208924169204
20230407,0.32679172470690004
20230410,0.35100553356773906
20230411,0.3910229099969589
20230412,0.2848507803521055
20230413,0.3080573912259981
20230414,0.37399639081224445
20230417,0.41806211104201974
20230418,0.5910063052824704
20230419,0.5924688211501853
20230420,0.2594892039960853
20230421,0.2924283309553925
20230424,1.2323964098085596
20230425,0.9377580614113425
20230426,0.5629758396656374
20230427,0.6383496539514314
20230428,0.5105836737957775
20230504,0.4751381176197026
20230505,0.5300054145024748
20230508,0.4195702692322329
20230509,0.386439099846353
20230510,0.26549532959780275
20230511,0.3420301429467361
20230512,0.41656883363329583
20230515,0.5226497907618903
20230516,0.5390693724766157
20230517,0.46957422129627496
20230518,0.3307579221413181
20230519,0.3306124358882754
20230522,0.36390246914963914
20230523,0.3628141969662732
20230524,0.5105922891791083
20230525,0.4521252993564281
20230526,0.2699151343273612
20230529,0.4059575875378872
20230530,0.27860665186909245
20230531,0.26552676043355417
20230601,0.2434451995083945
20230602,0.3276106838716818
20230605,0.3548942919323826
20230606,0.36124069991169394
20230607,0.34488593259946154
20230608,0.3059548257428687
20230609,0.415534661495665
20230612,0.3576153615235899
20230613,0.24423032660969907
20230614,0.26096070122592796
20230615,0.3127949168684182
