trade_dt,pnl,prop_pnl
20191115,0.0019956600259885427,0.0016079216744608097
20191118,-0.005670734937171386,-0.006153957095221299
20191119,-0.007135076609253329,-0.007525360904939234
20191120,-0.009468298200127779,-0.01005021484007765
20191121,-0.001972795682460515,-0.002361472172535902
20191122,0.005891664694807151,0.005524432837648135
20191125,0.018514501467961124,0.017639420597490678
20191126,0.00419137004416636,0.0033818023884841456
20191127,-0.003730670694340013,-0.004344211883791788
20191128,-0.003062773120778964,-0.0036573428167493895
20191129,-0.003134473886564731,-0.0038779944867411696
20191202,-0.0028985198921088005,-0.003578144584162159
20191203,-0.0023105620671005312,-0.003272597736068691
20191204,-0.007244399885844088,-0.007686572591951449
20191205,-0.002932793284472573,-0.0033880103956842257
20191206,-0.004058515070157731,-0.004583158023214388
20191209,-0.009929953586620627,-0.010227009318145826
20191210,-0.014206175353346567,-0.01454012138505425
20191211,-0.0003509189021359547,-0.0006795641875506934
20191212,0.001641802903594821,0.0013582943850628801
20191213,0.00933003571607238,0.008995217826962736
20191216,-0.011501772513711516,-0.011982487966468327
20191217,-0.0016585811180478318,-0.002082381458507516
20191218,-0.014811301773969044,-0.015161323611083244
20191219,0.00012377803596181616,-0.00018200177784247212
20191220,-0.0012066840215580088,-0.0016225866778537196
20191223,-0.005185855571014436,-0.006022170351371883
20191224,-0.003861413924520974,-0.004499316261322353
20191225,-0.0020543780522565853,-0.002808511290058489
20191226,-0.005463119246339112,-0.005830145549160161
20191227,0.008934055359515207,0.008143521462974515
20191230,0.017624079043635506,0.01708333666530205
20191231,0.0008590187208585964,0.0004273499760594501
20200102,-0.00805867595188585,-0.00879793329796209
20200103,-0.003972614026417123,-0.004731633050815528
20200106,-0.006281316304892857,-0.007621428442097828
20200107,-0.0033673793861441472,-0.00421645631856543
20200108,-0.0012723564029105752,-0.0018475773580143083
20200109,0.0038714235434380182,0.00286512429232066
20200110,0.005939366107361309,0.005153712272701351
20200113,-0.005509638395297755,-0.006034894000462556
20200114,-0.00021554676910880404,-0.0008555672673348292
20200115,-0.006382476004362428,-0.007305600188532111
20200116,-0.007669786469895706,-0.008120666598721276
20200117,-0.012814653936607572,-0.013454301554424938
20200120,-0.0007940917364515796,-0.0012140931596257125
20200121,-0.006888965071494283,-0.007507735824407695
20200122,-0.008820441238848863,-0.009502719689124669
20200123,-0.021165163084557265,-0.021636304075704556
20200203,-0.04024198304055675,-0.041522155048676325
20200204,-0.0353357684102097,-0.0366682498479035
20200205,-0.014648118192154086,-0.015795077667342502
20200206,-0.0007363887517425377,-0.0010330458357461626
20200207,0.00869635196921503,0.008284919972845499
20200210,0.0196805062580439,0.019385240173769334
20200211,0.0005089038244858578,0.0001013722809710398
20200212,-0.01469767191889791,-0.015099879810744999
20200213,-0.012202359867163302,-0.012477994866458843
20200214,0.001383633311406702,0.0010673611334325026
20200217,0.007811958621845442,0.007505769394335028
20200218,-0.006011625956591348,-0.006520500507004949
20200219,0.013762708405135327,0.013297315348619193
20200220,0.015325793479315612,0.014832869124141975
20200221,-0.00785350497901307,-0.008472214891662107
20200224,-0.007612340092452959,-0.008009080706255103
20200225,-0.018611954622162412,-0.01894649165562626
20200226,0.025600222415468835,0.02521169106828711
20200227,0.009131081513593594,0.008277637686905362
20200228,-0.03151434241940673,-0.03195929191493065
20200302,0.014231796237487167,0.013643093418992239
20200303,0.0010421633373530054,0.0006934113066002288
20200304,0.005236755381328367,0.004815007663410978
20200305,0.010327138326228499,0.009677463736446628
20200306,-0.0028189168939813055,-0.003406713127238857
20200309,-0.010616857761966487,-0.011219731576984235
20200310,0.016769839564371176,0.016027196168430038
20200311,-0.00047142225996367124,-0.0009301735798013121
20200312,-0.00726448711585975,-0.007771619398196447
20200313,-0.004348926195895749,-0.005039144090872908
20200316,-0.011228595090767634,-0.011799363486708769
20200317,0.0035457069962851733,0.002844758358504732
20200318,-0.0006535157521667628,-0.0010592151331582315
20200319,0.013511640194765397,0.013142124937943218
20200320,-0.0029204068663648843,-0.003299161839317878
20200323,-0.016269141552855235,-0.016695235601669075
20200324,0.01233644489322211,0.011541573749851984
20200325,0.016207615266687916,0.015485455155806077
20200326,-0.00515023023857102,-0.005555148316259904
20200327,-0.00278290706674486,-0.0032056365582182854
20200330,-0.02033591120542627,-0.020738074635251035
20200331,-0.002468484979769922,-0.002946543678130575
20200401,0.01867530251246921,0.018191780608868616
20200402,0.022895117536227867,0.022476453164652077
20200403,-0.010303775412616348,-0.010938009138130493
20200407,0.011934400839436041,0.011523956545114684
20200408,0.008453088325928951,0.007473856895919762
20200409,0.0002473357539169293,-0.00030806210416658877
20200410,-0.012463643670323234,-0.0130571936075773
20200413,-0.008842114367469898,-0.00936043825110971
20200414,0.016838761494228867,0.016172255436238767
20200415,-0.008631784735475103,-0.009351041439280993
20200416,0.002295146462004156,0.001795934126834171
20200417,0.007226015912028771,0.00681938374280336
20200420,-0.007087335775958863,-0.00782481001865011
20200421,-0.006663540435484901,-0.0071555902646708806
20200422,0.0019234062587845592,0.0013842764228871433
20200423,-0.007829115441606601,-0.008285976948621916
20200424,-0.0007931205527525898,-0.0012697865503081037
20200427,-3.894226518760249e-05,-0.0006119058347062071
20200428,0.004055922536603789,0.0032975050928875163
20200429,0.001457515330131354,0.0007943923351246931
20200430,0.026442310723204698,0.025863229607946556
20200506,0.012310521317934014,0.011619888759981734
20200507,-0.007696914713470751,-0.00819463095689775
20200508,0.01286506618744878,0.012410501475207633
20200511,-0.007709814565926821,-0.008148572231196562
20200512,-0.0031854824475697546,-0.00359673417433935
20200513,0.002294714614402142,0.0018187775571684355
20200514,-0.007990169788871477,-0.008527951177454437
20200515,-0.0022303050911869488,-0.002616691818220473
20200518,0.006360845001992715,0.005882872633511685
20200519,-0.005513592122347763,-0.006002701817391209
20200520,-0.0035142870245718112,-0.003997222276604041
20200521,-2.6879096327652504e-05,-0.00047137662967108764
20200522,-0.007083584898454291,-0.00755567339525319
20200525,0.006981089613987855,0.006549963416572668
20200526,0.009555250633609815,0.00877968319951205
20200527,-0.008986707486866566,-0.009700273167494932
20200528,0.005605138897699156,0.004880011895178758
20200529,0.0028794976704898073,0.00232784443230745
20200601,-0.001493170838529131,-0.002094771532080135
20200602,-0.01008958279864369,-0.01074109154222867
20200603,-0.007437327201252205,-0.007866694085489656
20200604,-0.0010898177120231985,-0.0015555758318350687
20200605,0.0004055541039899918,-0.00013447910977090098
20200608,-0.0036906010183989854,-0.004072353807886095
20200609,-0.00011557529232504625,-0.0008946089772429756
20200610,0.003944124908406262,0.0035814068949599864
20200611,-0.005906674459384203,-0.006308923385186648
20200612,-0.009096392383195819,-0.00948318026613074
20200615,0.005032489662741014,0.004702088121698616
20200616,0.005888650810893159,0.0055384532580313155
20200617,0.0030645440418067224,0.0027363389764775213
20200618,0.007862847871979385,0.007542781181389414
20200619,0.002553096658717627,0.0022028907129097498
20200622,-0.01165105327659735,-0.012010243742982351
20200623,-0.0013160220264867,-0.0016501635997756932
20200624,0.000285461669512134,-0.0004059598231175997
20200629,-0.002878725031467079,-0.0032064782898717373
20200630,0.006126577926611901,0.00568723649002551
20200701,0.004316663711918617,0.003858814953320963
20200702,0.009693699918063535,0.009246546602780004
20200703,0.009008151565890118,0.008541548298113748
20200706,0.01223226730969102,0.011443134370726755
20200707,-0.012753843150580948,-0.013180328490424918
20200708,-0.012316169404785308,-0.01297168002599967
20200709,-0.025236564458478987,-0.025726376796932165
20200710,-0.030398746704626722,-0.030852266578869712
20200713,0.010340824808340894,0.00990491686901748
20200714,-0.00430318010995325,-0.004764895080985532
20200715,-0.008785829124515702,-0.009300132899939485
20200716,-0.01271435220246267,-0.013287312895028646
20200717,-0.00550136649636272,-0.006348050672082956
20200720,0.008901244170713186,0.008449928055503432
20200721,-0.004666314505052832,-0.005126749680631391
20200722,-0.03165103702748338,-0.032111180703184396
20200723,-0.012517095415626062,-0.012877266444624518
20200724,-0.01501317820736044,-0.015534662604251341
20200727,-0.0013835054722213412,-0.0023340398021885742
20200728,0.003680532255843325,0.003164161698040243
20200729,-0.00470261171695641,-0.005193634767322732
20200730,-0.01523726198972077,-0.015713546831560243
20200731,-0.01301916406753354,-0.013540165829378923
20200803,-0.005303928688045289,-0.005707568447129895
20200804,-0.007779340295932774,-0.008159617061583668
20200805,-0.003727897188198633,-0.004088157492260206
20200806,-0.009053037475412628,-0.009429752810275204
20200807,-0.014376222418406182,-0.01471277115639637
20200810,-0.0012577740815911112,-0.0016601064022651675
20200811,-0.006668116839669569,-0.007099517677347385
20200812,-0.0194926042539904,-0.02029616692709841
20200813,-0.0008588100717915989,-0.001289774443934437
20200814,0.01514386108827999,0.014547219733595167
20200817,-0.017292238981444524,-0.017882960097965958
20200818,-0.010922499557799274,-0.011385237814361815
20200819,-0.006387764263743481,-0.006709014047392152
20200820,-0.005932751041983654,-0.006487637725208632
20200821,0.0029028097037216167,0.0024288286451030895
20200824,-0.06831056956542948,-0.06866895172633186
20200825,-0.009225853872796726,-0.009681123269204287
20200826,0.0004788017178100016,-7.433345746498136e-05
20200827,0.015632822842898495,0.015204059518969049
20200828,0.00855022581653156,0.007992623962520937
20200831,-0.004748110052250057,-0.005185867173475189
20200901,-0.03799166144667045,-0.03856173812498603
20200902,0.0003513258975347028,7.314423936867346e-06
20200903,-0.010149986356989304,-0.01059167587683521
20200904,-0.0157210263046613,-0.016074014919003506
20200907,-0.01722629392152842,-0.017653605672576282
20200908,-0.0015714873935164162,-0.001793906868982969
20200909,-0.005821551131642982,-0.0060963162317879205
20200910,-0.004420788242189158,-0.005024522334884971
20200911,0.005360797342861678,0.004806078915006555
20200914,0.0017377684048716642,0.001221800387864196
20200915,0.0026583432607261226,0.002334129440934812
20200916,-0.03743081110011454,-0.03769993783287638
20200917,-0.019459337713952217,-0.019922369211508716
20200918,0.015867503018221443,0.01554939689357974
20200921,-0.00972939320174946,-0.010204429325987828
20200922,-0.009304645349953965,-0.009922196257707502
20200923,-0.0021763382739925256,-0.0024886841232985854
20200924,-0.028454047230782042,-0.02876390733923276
20200925,0.0041631814697746265,0.003683058730909658
20200928,-0.023318850317664508,-0.023818710301230887
20200929,0.00995413317971577,0.00950280704178537
20200930,0.0007059378762492555,0.00020070279748249105
20201009,0.004462738927923686,0.004092157939520676
20201012,0.005090402698942405,0.00436993417995735
20201013,-0.005770229348727885,-0.006785303433912834
20201014,-0.010047931252131244,-0.010728306555057607
20201015,-0.0003368424101080488,-0.0007276984265457975
20201016,-0.025325769292014026,-0.025875722032670287
20201019,-0.0068847907504119964,-0.007334501836139245
20201020,-0.005389178652713685,-0.006033652076467785
20201021,-0.009754567292404145,-0.010205598014223815
20201022,-0.0028189117753562535,-0.0033727653124230148
20201023,-0.015410303873823639,-0.01612816863224783
20201026,-0.005554607810482382,-0.0061657636896446655
20201027,0.006856065790229568,0.006543372724971078
20201028,0.00365206100746004,0.003329659207373258
20201029,-0.008849011700983572,-0.009245236258279627
20201030,-0.007157658754101151,-0.007616835898847141
20201102,0.007915024094563624,0.007525410349742558
20201103,0.005572481232483255,0.005157202393490066
20201104,-0.002343288009356238,-0.003002698677348383
20201105,-0.008088436127955371,-0.008777668356445664
20201106,-0.01125367000492887,-0.011963777606212053
20201109,-0.0043147413052292,-0.004707995239327359
20201110,0.0013076744081136364,0.0007681732817353329
20201111,-0.021753493540739972,-0.02247669394888491
20201112,-0.005939498638005607,-0.006319324287666968
20201113,-0.004836361677964133,-0.005158317923373812
20201116,-0.0037410448744859327,-0.004069628962684608
20201117,-0.010629628065895395,-0.010937857899609701
20201118,-0.025145341791669606,-0.025649309403317014
20201119,0.00855905662210224,0.008250202551210594
20201120,0.0026549482265261822,0.0022779419503694744
20201123,-0.006235708095319733,-0.006466161204515058
20201124,-0.004703464327503265,-0.005007451520502985
20201125,-0.003608634887735095,-0.004052980548692658
20201126,-0.0034188515894535104,-0.004077054901744978
20201127,0.0018837131913973324,0.001409761539321416
20201130,-0.0028596972814713827,-0.0031822755656848076
20201201,0.005930299214660524,0.005270303447745761
20201202,-0.01286380527019228,-0.013146562138129017
20201203,-0.002519075866730335,-0.0028100982844332326
20201204,-0.0016809742440154363,-0.001999656783473986
20201207,-0.021923492209968767,-0.022279899418148546
20201208,-0.003906742465025429,-0.004335321191557307
20201209,-0.0036738303854096667,-0.004008548947225102
20201210,0.0016310034949354399,0.0009742110179801776
20201211,-0.008688777525314053,-0.009026552112873093
20201214,0.002711530663799622,0.002324307051848236
20201215,0.007187577863405057,0.0068916319907564305
20201216,-0.01024582795181336,-0.010684189026771268
20201217,0.0039050561432526385,0.0035929335753705034
20201218,-0.008973393767106867,-0.00952578686728698
20201221,-0.004868204685791934,-0.005346126006853696
20201222,-0.014470173025761679,-0.014927333883060723
20201223,-0.008287780068750996,-0.008747389982266334
20201224,-0.014429022440211903,-0.014886043374555373
20201225,-0.0019069377373747381,-0.002269942274850744
20201228,-0.007738429528658733,-0.007998211267424322
20201229,0.01712542716815054,0.01681502023082951
20201230,-0.015735397975424115,-0.016180285556475833
20201231,0.00367602500799576,0.0029668367886376435
20210104,-0.0028214126022982856,-0.0032803161436178447
20210105,-0.002525590083131509,-0.002840804914508464
20210106,-0.01167238960919902,-0.01196609917552466
20210107,-0.03234694643401295,-0.032647868323565414
20210108,0.013187274620077552,0.0129151905020797
20210111,-0.009889721522737477,-0.010343217695537128
20210112,0.0025266551144377774,0.0018798752709413501
20210113,-0.013422609228289677,-0.013666226843166426
20210114,0.019247878998762076,0.01898646031565959
20210115,0.012695971703959412,0.012409056223997102
20210118,0.006025978925991527,0.005615884644566136
20210119,0.00971854215269199,0.00939018469909199
20210120,-0.01856562987813879,-0.018931322649289904
20210121,-0.008242715606669225,-0.008615366566300459
20210122,-0.02315437018228239,-0.023787254179244835
20210125,-0.020846896859283443,-0.021136647087800498
20210126,0.0015776406001148477,0.0012507252254592358
20210127,-0.008161311893283427,-0.008568827334231876
20210128,0.007357155821587974,0.006970646417987871
20210129,-0.007872242014535024,-0.008510092637114943
20210201,-0.022461966727866368,-0.023173988085238805
20210202,0.01798703767114295,0.017470104091155663
20210203,-0.028011434165783913,-0.028468105180089118
20210204,-0.012000364907277449,-0.012406167372706292
20210205,0.011507845881026244,0.011020070685281548
20210208,-0.002947521728749699,-0.003276772496078405
20210209,-0.008387002994645301,-0.008857786528781393
20210210,-0.008992618196563341,-0.009322994233228807
20210218,0.006718009064783362,0.006383107037279218
20210219,0.015618830893071686,0.015070016986850412
20210222,-0.0009637749799688775,-0.0016691600922780474
20210223,-0.009105045091908492,-0.009917303964331995
20210224,-0.0014126800939733492,-0.0020210889157382945
20210225,-0.01602181637938921,-0.01644977598989095
20210226,0.0033677829258227303,0.0028523603781410094
20210301,0.0037383324779663224,0.0033177376695706284
20210302,-0.0031137868968643956,-0.003575203678898999
20210303,-0.021886839910909783,-0.02244107274493722
20210304,-0.0006542824045335158,-0.0009908870225849849
20210305,0.005616149385869372,0.005039395463215562
20210308,-0.007119768221958137,-0.007550856607746477
20210309,-0.0024240365293811076,-0.0030612324589151555
20210310,-0.005582587284778371,-0.006012353744411245
20210311,4.7562348804534426e-05,-0.0005744759881046387
20210312,-0.008398929752531458,-0.008950206765393301
20210315,-0.003417638147802428,-0.003738007998277191
20210316,0.0031294383824638818,0.002731382122585157
20210317,-0.005196525534537663,-0.00549128846307671
20210318,-0.014141489804971881,-0.014651693706592361
20210319,-0.007093143500208671,-0.007642292142560623
20210322,-0.014475109342936247,-0.014946535403301
20210323,-0.0013557034292994924,-0.0021349167389270044
20210324,-0.01638194856325934,-0.017204269582037846
20210325,0.005696249831961869,0.005117578010354299
20210326,-0.00235583823259091,-0.0031205265185614986
20210329,-0.024338410280555278,-0.02496199015124153
20210330,-0.011053682539508336,-0.011614526797436072
20210331,0.0014697048491563165,0.001011991001951894
20210401,-0.005979983634669524,-0.006530731214951871
20210402,-0.0048314621265863975,-0.0054273685987451335
20210406,-0.010456070657491927,-0.01122282105332951
20210407,-0.013238982452845069,-0.013564878461725789
20210408,-0.002771930860714581,-0.0030841378177186157
20210409,-0.04587567107492189,-0.04620520621223451
20210412,-0.013719197876205735,-0.014100021878927274
20210413,-0.009624933948396858,-0.010122730756630295
20210414,0.008124176186809114,0.0075470985364782615
20210415,-0.0019060400351302844,-0.0027217264987891695
20210416,0.0012517509414105205,0.0007162426138230501
20210419,-0.014357172153347052,-0.015107912591899707
20210420,-0.003496599678096841,-0.003829649949968316
20210421,-0.01033159348692695,-0.010748040279237361
20210422,-0.004878504787254549,-0.005207259038775455
20210423,-0.0022347635428017426,-0.0025378288806935305
20210426,-0.008088483174730118,-0.008488952802205893
20210427,0.0051875526532360414,0.004731909967287892
20210428,-0.013408905005728753,-0.013713444779204765
20210429,0.007414458295170162,0.007110120631635845
20210430,-0.00536116287836086,-0.005678004357692327
20210506,-0.004687061155284587,-0.005025928693159253
20210507,-0.008583352668350325,-0.008934267021010628
20210510,-0.013084158211792863,-0.013406502806452222
20210511,-0.01804947714265601,-0.018455220046405037
20210512,-0.008326588272471236,-0.008661729311568726
20210513,-0.016042387051605857,-0.016383415330662177
20210514,0.0067071114571281044,0.0062619618341021
20210517,-0.0006390248256844464,-0.0012474079419220222
20210518,-0.01527399518557245,-0.015672866511568833
20210519,-0.008796561866785861,-0.00925705201561493
20210520,-0.005645783291623792,-0.0059929973279050424
20210521,-0.01785593862424491,-0.01845725932201336
20210524,0.0007390711001571959,0.0003976083655319995
20210525,-0.015450652935546606,-0.015909266056189007
20210526,-0.004625983192057231,-0.00499138375545615
20210527,-0.007946573232065294,-0.008339630737944803
20210528,-0.009855322806269148,-0.010135996342088229
20210531,-0.013140270025549074,-0.013432061108017625
20210601,-0.009332915378556298,-0.009597417646176234
20210602,-0.02671022174865138,-0.026951408220842337
20210603,-0.008743930494615245,-0.009155355932714873
20210604,0.0023333905547568987,0.001993698464590617
